date,rainfall_mm,anomaly_rf,anomaly_1mo,rainfall_change,anomaly_change
2024-05-11,86.87217600000001,114.74945266666667,96.93278506666667,10.908913257170628,10.097029427385461
2024-05-21,88.5742788,110.95174606666666,110.6500446,1.9593187121271116,-3.3095640212175037
2024-06-01,74.95258386666666,115.26158206666668,113.81673213333333,-15.378838098237324,3.8844237723040465
2024-06-11,65.33798093333333,121.6855368,115.0824722,-12.827580367925373,5.57337025759177
2024-06-21,77.8650714,135.98300693333334,124.870328,19.172754174097474,11.749522999460815
2024-07-01,57.799095599999994,88.14198833333333,114.30096713333334,-25.770188659969573,-35.18161546718438
2024-07-11,50.135391,84.12379353333333,101.4369186,-13.259211965939476,-4.5587748540503625
2024-07-21,29.236186866666667,45.66860073333333,70.56027066666667,-41.68553135116335,-45.71262324821629
2024-08-01,74.7135594,108.18324679999999,77.43495966666666,155.5516550114265,136.887588108294
2024-08-11,73.93841526666667,102.031863,84.13330193333333,-1.0374878931726061,-5.686078003715444
2024-08-21,127.60203546666666,132.39427733333335,116.40144366666667,72.57880765560975,29.75777707139715
2024-09-01,80.83934946666666,100.60247726666667,113.61796226666667,-36.64728844565788,-24.012971487146263
2024-09-11,111.4959634,127.65169493333333,121.432522,37.92288549523064,26.887228228950445
2024-09-21,64.51246880000001,78.06019173333333,102.10457093333333,-42.13918887040173,-38.849075389010224
2024-10-01,123.46145126666667,125.03712186666667,111.2644206,91.3761069188328,60.18039296369446
2024-10-11,107.43994746666667,111.84219473333334,106.89437733333332,-12.976928130704424,-10.552807787277551
2024-10-21,65.02923126666666,55.91026180000001,94.29131686666666,-39.47388024659819,-50.009688263622245
2024-11-01,113.11067533333333,102.53102066666666,87.39204566666668,73.93820152893727,83.38497686424114
2024-11-11,139.00565300000002,121.95067506666666,92.49229893333333,22.89348692363038,18.940272196386545
2024-11-21,250.35980733333332,223.30000040000002,149.39735466666667,80.1076444951007,83.1068177998431
2024-12-01,102.41615146666666,82.07103520000001,141.85830473333334,-59.09241480989477,-63.24628972100979
2024-12-11,97.80971753333333,89.55257746666666,132.18544293333332,-4.497761209893336,9.115935053621271
2024-12-21,90.43780646666666,79.6909168,83.39129246666667,-7.536992491726946,-11.01214609968918
2025-01-01,63.0805384,79.8613138,83.91543473333333,-30.249813806297844,0.21382236124558585
2025-01-11,122.54299166666667,187.67052533333336,106.41307413333332,94.26434011962502,134.99553964679873
2025-01-21,109.92468633333333,140.80574366666667,132.77848953333333,-10.297043642982718,-24.97183912254054
2025-02-01,42.841181213333336,74.56212573333333,143.89793746666666,-61.02678784688762,-47.04610494452107
2025-02-11,70.53957213333334,139.97612733333332,124.95525933333333,64.65365831551702,87.73087000489896
2025-02-21,82.81867053333333,192.71898666666667,138.956646,17.407389963735742,37.67989609237701
2025-03-01,71.01835566666666,130.0896152,154.01613446666667,-14.248375143763282,-32.49776918710795
2025-03-11,62.33365626666667,105.66150566666667,140.58049986666668,-12.228809465489022,-18.777908978958468
2025-03-21,78.78105833333333,90.96640359999999,106.03665846666667,26.386069824468183,-13.907715940586474
2025-04-01,121.74734353333334,178.67302493333332,122.57234473333332,54.53885249700991,96.41649868780053
2025-04-11,92.60364419999999,134.59657426666666,131.283601,-23.937852348584553,-24.668777328369806
2025-04-21,85.14191000000001,108.50699393333333,140.7837316,-8.057711188864836,-19.38353964465982
2025-05-01,79.97041233333333,109.00763946666667,117.77822040000001,-6.073974223348621,0.46139471308268565
2025-05-11,82.230084,110.32530673333333,109.20401539999999,2.8256346325287174,1.2087843321014091
2025-05-21,92.3693894,115.85608226666666,112.2963764,12.330408661628024,5.013152192453663
2025-06-01,75.15091406666667,118.5881106,115.45490373333334,-18.640888984087333,2.358122491182635
2025-06-11,55.2553192,98.05872513333334,112.03032393333334,-26.474188788997576,-17.311503963422325
2025-06-21,39.7698738,72.90557533333335,96.89157406666666,-28.02525734029241,-25.651108318814586
2025-07-01,44.68063593333333,70.43376226666666,78.56774539999999,12.347944974704262,-3.3904307803144684
2025-07-11,45.52361140000001,75.0398572,71.07953126666666,1.886668461757024,6.539612232971992
2025-07-21,27.97907993333333,45.19499866666667,60.92054593333333,-38.53941048856829,-39.77200869904285
2025-08-01,83.95180893333333,120.4507904,78.40725626666668,200.05207152403887,166.5135390054516
2025-08-11,83.5560434,113.8412326,92.34984533333333,-0.47141989953738417,-5.487351123268347
2025-08-21,81.39415793333333,88.9469514,106.26742566666667,-2.5873478191365207,-21.86754362320563
2025-09-01,123.52504193333334,149.73548533333332,117.03915706666666,51.76155767163009,68.34245915856461
2025-09-11,103.33034053333334,126.016021,120.62024466666666,-16.348669940868433,-15.840910576761601
2025-09-21,70.89192393333333,90.05919606666666,122.59845766666668,-31.392925284646378,-28.53353458393464
2025-10-01,103.15854233333333,109.43797113333333,108.44831093333332,45.515224597858975,21.51781929334731
2025-10-11,102.68841633333334,104.75107533333333,101.90841520000001,-0.4557315267996742,-4.282696171596367
2025-10-21,95.54008446666667,77.39215733333334,94.73400993333333,-6.961186199875469,-26.118030686501204
2025-11-01,134.27160846666666,122.41011773333334,98.87255839999999,40.53955385973431,58.16863355559987
2025-11-11,162.488604,147.36238933333334,113.89819953333334,21.014863719561603,20.384157831101636
2025-11-21,303.41220100000004,272.620721,181.53370099999998,86.72829572712682,85.00020407740041
2025-12-01,53.61783366666667,50.645638999999996,157.7281444,-82.32838577685719,-81.42267439751947
2025-12-11,133.9954004,114.00512873333334,148.60163633333335,149.90826976156396,125.10354491397244
2025-12-21,99.02291360000001,86.57822566666667,82.11765853333333,-26.09976663049696,-24.05760457568561
2026-01-01,68.78625943333333,79.7467324,96.34596573333333,-30.53500757290046,-7.890544318808845
2026-01-11,22.633740053333334,35.93808833333333,70.10458126666666,-67.09555041981947,-54.934719891628646
2026-01-21,30.214823493333334,42.828888,50.79581846666667,33.49461212391858,19.174085173237508
2026-02-01,32.61521929333333,70.01665633333333,43.52808473333333,7.94443098610067,63.47997719047325
2026-02-11,112.73452093333334,221.5997186666667,103.35550673333334,245.65004735803413,216.4957172643049
2026-02-21,58.9158074,129.74452913333334,142.80583299999998,-47.739337593991785,-41.450950428101926
2026-03-01,48.33592733333333,84.89693806666666,144.74668066666666,-17.95762552286887,-34.56607485975657
2026-03-11,31.596546693333334,56.31736406666666,85.93523019999999,-34.63134269580097,-33.66384542344441
2026-03-21,38.962780466666665,47.97411733333333,58.830577133333335,23.31341410448364,-14.814696801961237
