lon,lat,stops_nearby,pois_nearby,pop_density,accessibility_score,accessibility_category
101.80380020000004,2.4995944999999997,0,0,448.3187721575309,0.175,Very Low
102.00380020000003,2.4995944999999997,0,3,341.10177151457054,0.22749999999999998,Low
102.20380020000005,2.4995944999999997,0,0,191.38580234726234,0.175,Very Low
102.40380020000003,2.4995944999999997,0,0,131.67862615589468,0.175,Very Low
102.60380020000005,2.4995944999999997,0,0,84.88849736129244,0.175,Very Low
102.80380020000004,2.4995944999999997,0,0,87.76017485828035,0.175,Very Low
103.00380020000006,2.4995944999999997,0,0,61.34109719524471,0.175,Very Low
103.20380020000005,2.4995944999999997,0,0,16.54206658347458,0.175,Very Low
103.40380020000006,2.4995944999999997,0,0,7.764495983034269,0.175,Very Low
103.60380020000005,2.4995944999999997,0,0,20.46844240085171,0.175,Very Low
103.80380020000007,2.4995944999999997,0,0,54.453498300057554,0.175,Very Low
104.00380020000006,2.4995944999999997,0,0,124.44552265534624,0.175,Very Low
104.20380020000007,2.4995944999999997,0,0,5.943306404352188,0.175,Very Low
104.40380020000006,2.4995944999999997,0,0,7.8836473185440585,0.175,Very Low
104.60380020000008,2.4995944999999997,0,0,8.881698018626162,0.175,Very Low
104.80380020000007,2.4995944999999997,0,0,0.0,0.175,Very Low
105.00380020000009,2.4995944999999997,0,0,0.0,0.175,Very Low
105.20380020000007,2.4995944999999997,0,0,0.0,0.175,Very Low
105.40380020000009,2.4995944999999997,0,0,0.0,0.175,Very Low
105.60380020000008,2.4995944999999997,0,0,0.0,0.175,Very Low
105.8038002000001,2.4995944999999997,0,0,0.0,0.175,Very Low
106.00380020000009,2.4995944999999997,0,0,0.0,0.175,Very Low
106.2038002000001,2.4995944999999997,0,0,0.0,0.175,Very Low
106.40380020000009,2.4995944999999997,0,0,0.0,0.175,Very Low
106.60380020000011,2.4995944999999997,0,0,0.0,0.175,Very Low
106.8038002000001,2.4995944999999997,0,0,0.0,0.175,Very Low
107.00380020000011,2.4995944999999997,0,0,0.0,0.175,Very Low
107.2038002000001,2.4995944999999997,0,0,0.0,0.175,Very Low
107.40380020000012,2.4995944999999997,0,0,0.0,0.175,Very Low
107.60380020000011,2.4995944999999997,0,0,0.0,0.175,Very Low
107.80380020000013,2.4995944999999997,0,0,0.0,0.175,Very Low
108.00380020000011,2.4995944999999997,0,0,0.0,0.175,Very Low
108.20380020000013,2.4995944999999997,0,0,0.0,0.175,Very Low
108.40380020000012,2.4995944999999997,0,0,0.0,0.175,Very Low
108.60380020000014,2.4995944999999997,0,0,0.0,0.175,Very Low
108.80380020000013,2.4995944999999997,0,0,0.0,0.175,Very Low
109.00380020000014,2.4995944999999997,0,0,0.0,0.175,Very Low
109.20380020000013,2.4995944999999997,0,0,0.0,0.175,Very Low
109.40380020000015,2.4995944999999997,0,0,0.0,0.175,Very Low
109.60380020000014,2.4995944999999997,0,0,0.0,0.175,Very Low
109.80380020000015,2.4995944999999997,0,0,0.0,0.175,Very Low
110.00380020000014,2.4995944999999997,0,0,0.0,0.175,Very Low
110.20380020000016,2.4995944999999997,0,0,0.0,0.175,Very Low
110.40380020000015,2.4995944999999997,0,0,0.0,0.175,Very Low
110.60380020000017,2.4995944999999997,0,0,0.0,0.175,Very Low
110.80380020000015,2.4995944999999997,0,0,0.0,0.175,Very Low
111.00380020000017,2.4995944999999997,0,0,17.395202585168786,0.175,Very Low
111.20380020000016,2.4995944999999997,0,0,32.82324788338526,0.175,Very Low
111.40380020000018,2.4995944999999997,0,0,34.150593413598344,0.175,Very Low
111.60380020000017,2.4995944999999997,0,0,27.509419061978097,0.175,Very Low
111.80380020000018,2.4995944999999997,0,0,65.34835421004229,0.175,Very Low
112.00380020000017,2.4995944999999997,0,0,61.14777457921041,0.175,Very Low
112.20380020000019,2.4995944999999997,0,0,10.355343048564261,0.175,Very Low
112.40380020000018,2.4995944999999997,0,0,6.927014107505481,0.175,Very Low
112.6038002000002,2.4995944999999997,0,0,4.783155547558433,0.175,Very Low
112.80380020000018,2.4995944999999997,0,0,4.164458238157547,0.175,Very Low
113.0038002000002,2.4995944999999997,0,0,3.6596476887611464,0.175,Very Low
113.20380020000019,2.4995944999999997,0,0,2.9723180171567947,0.175,Very Low
113.4038002000002,2.4995944999999997,0,0,2.6781418818411313,0.175,Very Low
113.6038002000002,2.4995944999999997,0,0,2.1420177172274433,0.175,Very Low
113.80380020000021,2.4995944999999997,0,0,1.7260890746256337,0.175,Very Low
114.0038002000002,2.4995944999999997,0,0,1.5443998490098036,0.175,Very Low
114.20380020000022,2.4995944999999997,0,0,1.525134816300124,0.175,Very Low
114.4038002000002,2.4995944999999997,0,0,1.550070654018782,0.175,Very Low
114.60380020000022,2.4995944999999997,0,0,1.22246107347827,0.175,Very Low
114.80380020000021,2.4995944999999997,0,0,0.8558459776507483,0.175,Very Low
115.00380020000023,2.4995944999999997,0,0,0.5951898494719069,0.175,Very Low
115.20380020000022,2.4995944999999997,0,0,0.4626431436457249,0.175,Very Low
115.40380020000023,2.4995944999999997,0,0,0.44322834191498933,0.175,Very Low
115.60380020000022,2.4995944999999997,0,0,0.0,0.175,Very Low
115.80380020000024,2.4995944999999997,0,0,0.0,0.175,Very Low
116.00380020000023,2.4995944999999997,0,0,0.0,0.175,Very Low
116.20380020000025,2.4995944999999997,0,0,0.0,0.175,Very Low
116.40380020000023,2.4995944999999997,0,0,0.0,0.175,Very Low
116.60380020000025,2.4995944999999997,0,0,0.0,0.175,Very Low
116.80380020000024,2.4995944999999997,0,0,0.0,0.175,Very Low
117.00380020000026,2.4995944999999997,0,0,0.0,0.175,Very Low
117.20380020000025,2.4995944999999997,0,0,0.0,0.175,Very Low
117.40380020000026,2.4995944999999997,0,0,0.0,0.175,Very Low
117.60380020000025,2.4995944999999997,0,0,0.0,0.175,Very Low
117.80380020000027,2.4995944999999997,0,0,0.0,0.175,Very Low
118.00380020000026,2.4995944999999997,0,0,0.0,0.175,Very Low
118.20380020000027,2.4995944999999997,0,0,0.0,0.175,Very Low
118.40380020000026,2.4995944999999997,0,0,0.0,0.175,Very Low
118.60380020000028,2.4995944999999997,0,0,0.0,0.175,Very Low
118.80380020000027,2.4995944999999997,0,0,0.0,0.175,Very Low
119.00380020000028,2.4995944999999997,0,0,0.0,0.175,Very Low
119.20380020000027,2.4995944999999997,0,0,0.0,0.175,Very Low
119.40380020000029,2.4995944999999997,0,0,0.0,0.175,Very Low
99.6038002,2.6995944999999995,0,0,0.0,0.175,Very Low
99.80380020000001,2.6995944999999995,0,0,0.0,0.175,Very Low
100.0038002,2.6995944999999995,0,0,0.0,0.175,Very Low
100.20380020000002,2.6995944999999995,0,0,0.0,0.175,Very Low
100.4038002,2.6995944999999995,0,0,0.0,0.175,Very Low
100.60380020000002,2.6995944999999995,0,0,0.0,0.175,Very Low
100.80380020000001,2.6995944999999995,0,0,0.0,0.175,Very Low
101.00380020000003,2.6995944999999995,0,0,0.0,0.175,Very Low
101.20380020000002,2.6995944999999995,0,0,52.252652075982866,0.175,Very Low
101.40380020000003,2.6995944999999995,0,0,219.14631327844435,0.175,Very Low
101.60380020000002,2.6995944999999995,0,0,383.41157338433635,0.175,Very Low
101.80380020000004,2.6995944999999995,0,0,606.2171707587448,0.175,Very Low
102.00380020000003,2.6995944999999995,0,2,401.41292040288994,0.21,Low
102.20380020000005,2.6995944999999995,0,0,97.2778069799145,0.175,Very Low
102.40380020000003,2.6995944999999995,0,0,86.51036231033504,0.175,Very Low
102.60380020000005,2.6995944999999995,0,0,67.05393187991447,0.175,Very Low
102.80380020000004,2.6995944999999995,0,0,60.528679922740494,0.175,Very Low
103.00380020000006,2.6995944999999995,0,0,34.46394803744948,0.175,Very Low
103.20380020000005,2.6995944999999995,0,0,10.531401866581291,0.175,Very Low
103.40380020000006,2.6995944999999995,0,0,21.557685431861454,0.175,Very Low
103.60380020000005,2.6995944999999995,0,0,41.977518357775445,0.175,Very Low
103.80380020000007,2.6995944999999995,0,0,47.99184382199336,0.175,Very Low
104.00380020000006,2.6995944999999995,0,0,28.51162261234647,0.175,Very Low
104.20380020000007,2.6995944999999995,0,0,27.168246856832926,0.175,Very Low
104.40380020000006,2.6995944999999995,0,0,8.733111711648794,0.175,Very Low
104.60380020000008,2.6995944999999995,0,0,0.0,0.175,Very Low
104.80380020000007,2.6995944999999995,0,0,0.0,0.175,Very Low
105.00380020000009,2.6995944999999995,0,0,0.0,0.175,Very Low
105.20380020000007,2.6995944999999995,0,0,0.0,0.175,Very Low
105.40380020000009,2.6995944999999995,0,0,0.0,0.175,Very Low
105.60380020000008,2.6995944999999995,0,0,0.0,0.175,Very Low
105.8038002000001,2.6995944999999995,0,0,0.0,0.175,Very Low
106.00380020000009,2.6995944999999995,0,0,0.0,0.175,Very Low
106.2038002000001,2.6995944999999995,0,0,0.0,0.175,Very Low
106.40380020000009,2.6995944999999995,0,0,0.0,0.175,Very Low
106.60380020000011,2.6995944999999995,0,0,0.0,0.175,Very Low
106.8038002000001,2.6995944999999995,0,0,0.0,0.175,Very Low
107.00380020000011,2.6995944999999995,0,0,0.0,0.175,Very Low
107.2038002000001,2.6995944999999995,0,0,0.0,0.175,Very Low
107.40380020000012,2.6995944999999995,0,0,0.0,0.175,Very Low
107.60380020000011,2.6995944999999995,0,0,0.0,0.175,Very Low
107.80380020000013,2.6995944999999995,0,0,0.0,0.175,Very Low
108.00380020000011,2.6995944999999995,0,0,0.0,0.175,Very Low
108.20380020000013,2.6995944999999995,0,0,0.0,0.175,Very Low
108.40380020000012,2.6995944999999995,0,0,0.0,0.175,Very Low
108.60380020000014,2.6995944999999995,0,0,0.0,0.175,Very Low
108.80380020000013,2.6995944999999995,0,0,0.0,0.175,Very Low
109.00380020000014,2.6995944999999995,0,0,0.0,0.175,Very Low
109.20380020000013,2.6995944999999995,0,0,0.0,0.175,Very Low
109.40380020000015,2.6995944999999995,0,0,0.0,0.175,Very Low
109.60380020000014,2.6995944999999995,0,0,0.0,0.175,Very Low
109.80380020000015,2.6995944999999995,0,0,0.0,0.175,Very Low
110.00380020000014,2.6995944999999995,0,0,0.0,0.175,Very Low
110.20380020000016,2.6995944999999995,0,0,0.0,0.175,Very Low
110.40380020000015,2.6995944999999995,0,0,0.0,0.175,Very Low
110.60380020000017,2.6995944999999995,0,0,0.0,0.175,Very Low
110.80380020000015,2.6995944999999995,0,0,0.0,0.175,Very Low
111.00380020000017,2.6995944999999995,0,0,0.0,0.175,Very Low
111.20380020000016,2.6995944999999995,0,0,35.65516451976759,0.175,Very Low
111.40380020000018,2.6995944999999995,0,0,43.20505198392901,0.175,Very Low
111.60380020000017,2.6995944999999995,0,0,30.243941614571302,0.175,Very Low
111.80380020000018,2.6995944999999995,0,0,19.27095542571124,0.175,Very Low
112.00380020000017,2.6995944999999995,0,0,19.41782989377359,0.175,Very Low
112.20380020000019,2.6995944999999995,0,0,14.470827107421226,0.175,Very Low
112.40380020000018,2.6995944999999995,0,0,8.329076686718812,0.175,Very Low
112.6038002000002,2.6995944999999995,0,0,7.265067754675531,0.175,Very Low
112.80380020000018,2.6995944999999995,0,0,10.448800454744035,0.175,Very Low
113.0038002000002,2.6995944999999995,0,0,8.829665657805485,0.175,Very Low
113.20380020000019,2.6995944999999995,0,0,4.068299974004428,0.175,Very Low
113.4038002000002,2.6995944999999995,0,0,2.8802551011451416,0.175,Very Low
113.6038002000002,2.6995944999999995,0,0,3.3326862789173095,0.175,Very Low
113.80380020000021,2.6995944999999995,0,0,3.4075255426319524,0.175,Very Low
114.0038002000002,2.6995944999999995,0,0,2.664526381982594,0.175,Very Low
114.20380020000022,2.6995944999999995,0,0,2.487328249689502,0.175,Very Low
114.4038002000002,2.6995944999999995,0,0,2.4597974063492276,0.175,Very Low
114.60380020000022,2.6995944999999995,0,0,1.5627314683192202,0.175,Very Low
114.80380020000021,2.6995944999999995,0,0,0.7110146781326168,0.175,Very Low
115.00380020000023,2.6995944999999995,0,0,0.49970553085512043,0.175,Very Low
115.20380020000022,2.6995944999999995,0,0,0.39347917019029816,0.175,Very Low
115.40380020000023,2.6995944999999995,0,0,0.45485914919687354,0.175,Very Low
115.60380020000022,2.6995944999999995,0,0,0.0,0.175,Very Low
115.80380020000024,2.6995944999999995,0,0,0.0,0.175,Very Low
116.00380020000023,2.6995944999999995,0,0,0.0,0.175,Very Low
116.20380020000025,2.6995944999999995,0,0,0.0,0.175,Very Low
116.40380020000023,2.6995944999999995,0,0,0.0,0.175,Very Low
116.60380020000025,2.6995944999999995,0,0,0.0,0.175,Very Low
116.80380020000024,2.6995944999999995,0,0,0.0,0.175,Very Low
117.00380020000026,2.6995944999999995,0,0,0.0,0.175,Very Low
117.20380020000025,2.6995944999999995,0,0,0.0,0.175,Very Low
117.40380020000026,2.6995944999999995,0,0,0.0,0.175,Very Low
117.60380020000025,2.6995944999999995,0,0,0.0,0.175,Very Low
117.80380020000027,2.6995944999999995,0,0,0.0,0.175,Very Low
118.00380020000026,2.6995944999999995,0,0,0.0,0.175,Very Low
118.20380020000027,2.6995944999999995,0,0,0.0,0.175,Very Low
118.40380020000026,2.6995944999999995,0,0,0.0,0.175,Very Low
118.60380020000028,2.6995944999999995,0,0,0.0,0.175,Very Low
118.80380020000027,2.6995944999999995,0,0,0.0,0.175,Very Low
119.00380020000028,2.6995944999999995,0,0,0.0,0.175,Very Low
119.20380020000027,2.6995944999999995,0,0,0.0,0.175,Very Low
119.40380020000029,2.6995944999999995,0,0,0.0,0.175,Very Low
99.6038002,2.899594499999999,0,0,0.0,0.175,Very Low
99.80380020000001,2.899594499999999,0,0,0.0,0.175,Very Low
100.0038002,2.899594499999999,0,0,0.0,0.175,Very Low
100.20380020000002,2.899594499999999,0,0,0.0,0.175,Very Low
100.4038002,2.899594499999999,0,0,0.0,0.175,Very Low
100.60380020000002,2.899594499999999,0,0,0.0,0.175,Very Low
100.80380020000001,2.899594499999999,0,0,0.0,0.175,Very Low
101.00380020000003,2.899594499999999,0,0,22.69748878479004,0.175,Very Low
101.20380020000002,2.899594499999999,0,0,636.4531578886258,0.175,Very Low
101.40380020000003,2.899594499999999,0,0,1323.8851000164393,0.175,Very Low
101.60380020000002,2.899594499999999,0,0,2199.9787887980037,0.175,Very Low
101.80380020000004,2.899594499999999,0,4,1644.7606844532613,0.245,Low
102.00380020000003,2.899594499999999,0,0,329.18483578527554,0.175,Very Low
102.20380020000005,2.899594499999999,0,0,74.86602668464184,0.175,Very Low
102.40380020000003,2.899594499999999,0,2,73.84141882115767,0.21,Low
102.60380020000005,2.899594499999999,0,0,38.49849441026648,0.175,Very Low
102.80380020000004,2.899594499999999,0,0,28.9631356264775,0.175,Very Low
103.00380020000006,2.899594499999999,0,0,25.48394500474549,0.175,Very Low
103.20380020000005,2.899594499999999,0,0,14.987602583650085,0.175,Very Low
103.40380020000006,2.899594499999999,0,0,24.11381324949485,0.175,Very Low
103.60380020000005,2.899594499999999,0,0,61.20269273243514,0.175,Very Low
103.80380020000007,2.899594499999999,0,0,2.062654529299055,0.175,Very Low
104.00380020000006,2.899594499999999,0,0,28.924051884377356,0.175,Very Low
104.20380020000007,2.899594499999999,0,0,28.03260408948969,0.175,Very Low
104.40380020000006,2.899594499999999,0,0,11.623386157186408,0.175,Very Low
104.60380020000008,2.899594499999999,0,0,0.0,0.175,Very Low
104.80380020000007,2.899594499999999,0,0,0.0,0.175,Very Low
105.00380020000009,2.899594499999999,0,0,0.0,0.175,Very Low
105.20380020000007,2.899594499999999,0,0,0.0,0.175,Very Low
105.40380020000009,2.899594499999999,0,0,0.0,0.175,Very Low
105.60380020000008,2.899594499999999,0,0,0.0,0.175,Very Low
105.8038002000001,2.899594499999999,0,0,0.0,0.175,Very Low
106.00380020000009,2.899594499999999,0,0,0.0,0.175,Very Low
106.2038002000001,2.899594499999999,0,0,0.0,0.175,Very Low
106.40380020000009,2.899594499999999,0,0,0.0,0.175,Very Low
106.60380020000011,2.899594499999999,0,0,0.0,0.175,Very Low
106.8038002000001,2.899594499999999,0,0,0.0,0.175,Very Low
107.00380020000011,2.899594499999999,0,0,0.0,0.175,Very Low
107.2038002000001,2.899594499999999,0,0,0.0,0.175,Very Low
107.40380020000012,2.899594499999999,0,0,0.0,0.175,Very Low
107.60380020000011,2.899594499999999,0,0,0.0,0.175,Very Low
107.80380020000013,2.899594499999999,0,0,0.0,0.175,Very Low
108.00380020000011,2.899594499999999,0,0,0.0,0.175,Very Low
108.20380020000013,2.899594499999999,0,0,0.0,0.175,Very Low
108.40380020000012,2.899594499999999,0,0,0.0,0.175,Very Low
108.60380020000014,2.899594499999999,0,0,0.0,0.175,Very Low
108.80380020000013,2.899594499999999,0,0,0.0,0.175,Very Low
109.00380020000014,2.899594499999999,0,0,0.0,0.175,Very Low
109.20380020000013,2.899594499999999,0,0,0.0,0.175,Very Low
109.40380020000015,2.899594499999999,0,0,0.0,0.175,Very Low
109.60380020000014,2.899594499999999,0,0,0.0,0.175,Very Low
109.80380020000015,2.899594499999999,0,0,0.0,0.175,Very Low
110.00380020000014,2.899594499999999,0,0,0.0,0.175,Very Low
110.20380020000016,2.899594499999999,0,0,0.0,0.175,Very Low
110.40380020000015,2.899594499999999,0,0,0.0,0.175,Very Low
110.60380020000017,2.899594499999999,0,0,0.0,0.175,Very Low
110.80380020000015,2.899594499999999,0,0,0.0,0.175,Very Low
111.00380020000017,2.899594499999999,0,0,0.0,0.175,Very Low
111.20380020000016,2.899594499999999,0,0,30.323999345302582,0.175,Very Low
111.40380020000018,2.899594499999999,0,0,41.55326557483803,0.175,Very Low
111.60380020000017,2.899594499999999,0,0,30.250460826526403,0.175,Very Low
111.80380020000018,2.899594499999999,0,0,24.660723849901316,0.175,Very Low
112.00380020000017,2.899594499999999,0,0,31.139285575269117,0.175,Very Low
112.20380020000019,2.899594499999999,0,0,23.94974319862597,0.175,Very Low
112.40380020000018,2.899594499999999,0,0,10.824690463696621,0.175,Very Low
112.6038002000002,2.899594499999999,0,0,9.944147854846646,0.175,Very Low
112.80380020000018,2.899594499999999,0,0,15.781812051797226,0.175,Very Low
113.0038002000002,2.899594499999999,0,0,14.577172388827371,0.175,Very Low
113.20380020000019,2.899594499999999,0,0,7.793017756452577,0.175,Very Low
113.4038002000002,2.899594499999999,0,0,4.599930823935817,0.175,Very Low
113.6038002000002,2.899594499999999,0,0,4.168611138179484,0.175,Very Low
113.80380020000021,2.899594499999999,0,0,7.4955060371818645,0.175,Very Low
114.0038002000002,2.899594499999999,0,0,8.873187943452244,0.175,Very Low
114.20380020000022,2.899594499999999,0,0,5.305116733840098,0.175,Very Low
114.4038002000002,2.899594499999999,0,0,2.528459699714505,0.175,Very Low
114.60380020000022,2.899594499999999,0,0,1.1921249035707053,0.175,Very Low
114.80380020000021,2.899594499999999,0,0,0.4761913457833644,0.175,Very Low
115.00380020000023,2.899594499999999,0,0,0.4344834303312729,0.175,Very Low
115.20380020000022,2.899594499999999,0,0,0.366297784418284,0.175,Very Low
115.40380020000023,2.899594499999999,0,0,0.33808244772274093,0.175,Very Low
115.60380020000022,2.899594499999999,0,0,0.3785795130981849,0.175,Very Low
115.80380020000024,2.899594499999999,0,0,0.0,0.175,Very Low
116.00380020000023,2.899594499999999,0,0,0.0,0.175,Very Low
116.20380020000025,2.899594499999999,0,0,0.0,0.175,Very Low
116.40380020000023,2.899594499999999,0,0,0.0,0.175,Very Low
116.60380020000025,2.899594499999999,0,0,0.0,0.175,Very Low
116.80380020000024,2.899594499999999,0,0,0.0,0.175,Very Low
117.00380020000026,2.899594499999999,0,0,0.0,0.175,Very Low
117.20380020000025,2.899594499999999,0,0,0.0,0.175,Very Low
117.40380020000026,2.899594499999999,0,0,0.0,0.175,Very Low
117.60380020000025,2.899594499999999,0,0,0.0,0.175,Very Low
117.80380020000027,2.899594499999999,0,0,0.0,0.175,Very Low
118.00380020000026,2.899594499999999,0,0,0.0,0.175,Very Low
118.20380020000027,2.899594499999999,0,0,0.0,0.175,Very Low
118.40380020000026,2.899594499999999,0,0,0.0,0.175,Very Low
118.60380020000028,2.899594499999999,0,0,0.0,0.175,Very Low
118.80380020000027,2.899594499999999,0,0,0.0,0.175,Very Low
119.00380020000028,2.899594499999999,0,0,0.0,0.175,Very Low
119.20380020000027,2.899594499999999,0,0,0.0,0.175,Very Low
119.40380020000029,2.899594499999999,0,0,0.0,0.175,Very Low
99.6038002,3.0995944999999994,0,0,0.0,0.175,Very Low
99.80380020000001,3.0995944999999994,0,0,0.0,0.175,Very Low
100.0038002,3.0995944999999994,0,0,0.0,0.175,Very Low
100.20380020000002,3.0995944999999994,0,0,0.0,0.175,Very Low
100.4038002,3.0995944999999994,0,0,0.0,0.175,Very Low
100.60380020000002,3.0995944999999994,0,0,0.0,0.175,Very Low
100.80380020000001,3.0995944999999994,0,0,0.0,0.175,Very Low
101.00380020000003,3.0995944999999994,0,0,22.69748878479004,0.175,Very Low
101.20380020000002,3.0995944999999994,0,0,671.0348265876576,0.175,Very Low
101.40380020000003,3.0995944999999994,0,5,1860.1901862922416,0.26249999999999996,Low
101.60380020000002,3.0995944999999994,6,41,3886.411313338412,0.925,Very High
101.80380020000004,3.0995944999999994,5,2,2682.722617556341,0.61,High
102.00380020000003,3.0995944999999994,0,0,144.7958241435182,0.175,Very Low
102.20380020000005,3.0995944999999994,0,0,41.63392469845712,0.175,Very Low
102.40380020000003,3.0995944999999994,0,0,58.60315715149045,0.175,Very Low
102.60380020000005,3.0995944999999994,0,0,42.70671279459364,0.175,Very Low
102.80380020000004,3.0995944999999994,0,0,22.8005425867935,0.175,Very Low
103.00380020000006,3.0995944999999994,0,0,24.0088504553876,0.175,Very Low
103.20380020000005,3.0995944999999994,0,0,13.151895287550158,0.175,Very Low
103.40380020000006,3.0995944999999994,0,0,10.45088678930512,0.175,Very Low
103.60380020000005,3.0995944999999994,0,0,33.08835279604174,0.175,Very Low
103.80380020000007,3.0995944999999994,0,0,0.0,0.175,Very Low
104.00380020000006,3.0995944999999994,0,0,3.4759554465611777,0.175,Very Low
104.20380020000007,3.0995944999999994,0,0,3.4759554465611777,0.175,Very Low
104.40380020000006,3.0995944999999994,0,0,0.0,0.175,Very Low
104.60380020000008,3.0995944999999994,0,0,0.0,0.175,Very Low
104.80380020000007,3.0995944999999994,0,0,0.0,0.175,Very Low
105.00380020000009,3.0995944999999994,0,0,0.0,0.175,Very Low
105.20380020000007,3.0995944999999994,0,0,0.0,0.175,Very Low
105.40380020000009,3.0995944999999994,0,0,0.0,0.175,Very Low
105.60380020000008,3.0995944999999994,0,0,0.0,0.175,Very Low
105.8038002000001,3.0995944999999994,0,0,0.0,0.175,Very Low
106.00380020000009,3.0995944999999994,0,0,0.0,0.175,Very Low
106.2038002000001,3.0995944999999994,0,0,0.0,0.175,Very Low
106.40380020000009,3.0995944999999994,0,0,0.0,0.175,Very Low
106.60380020000011,3.0995944999999994,0,0,0.0,0.175,Very Low
106.8038002000001,3.0995944999999994,0,0,0.0,0.175,Very Low
107.00380020000011,3.0995944999999994,0,0,0.0,0.175,Very Low
107.2038002000001,3.0995944999999994,0,0,0.0,0.175,Very Low
107.40380020000012,3.0995944999999994,0,0,0.0,0.175,Very Low
107.60380020000011,3.0995944999999994,0,0,0.0,0.175,Very Low
107.80380020000013,3.0995944999999994,0,0,0.0,0.175,Very Low
108.00380020000011,3.0995944999999994,0,0,0.0,0.175,Very Low
108.20380020000013,3.0995944999999994,0,0,0.0,0.175,Very Low
108.40380020000012,3.0995944999999994,0,0,0.0,0.175,Very Low
108.60380020000014,3.0995944999999994,0,0,0.0,0.175,Very Low
108.80380020000013,3.0995944999999994,0,0,0.0,0.175,Very Low
109.00380020000014,3.0995944999999994,0,0,0.0,0.175,Very Low
109.20380020000013,3.0995944999999994,0,0,0.0,0.175,Very Low
109.40380020000015,3.0995944999999994,0,0,0.0,0.175,Very Low
109.60380020000014,3.0995944999999994,0,0,0.0,0.175,Very Low
109.80380020000015,3.0995944999999994,0,0,0.0,0.175,Very Low
110.00380020000014,3.0995944999999994,0,0,0.0,0.175,Very Low
110.20380020000016,3.0995944999999994,0,0,0.0,0.175,Very Low
110.40380020000015,3.0995944999999994,0,0,0.0,0.175,Very Low
110.60380020000017,3.0995944999999994,0,0,0.0,0.175,Very Low
110.80380020000015,3.0995944999999994,0,0,0.0,0.175,Very Low
111.00380020000017,3.0995944999999994,0,0,0.0,0.175,Very Low
111.20380020000016,3.0995944999999994,0,0,0.0,0.175,Very Low
111.40380020000018,3.0995944999999994,0,0,0.0,0.175,Very Low
111.60380020000017,3.0995944999999994,0,0,0.0,0.175,Very Low
111.80380020000018,3.0995944999999994,0,0,0.0,0.175,Very Low
112.00380020000017,3.0995944999999994,0,0,90.2760260145543,0.175,Very Low
112.20380020000019,3.0995944999999994,0,0,40.14909721938859,0.175,Very Low
112.40380020000018,3.0995944999999994,0,0,16.913577569880157,0.175,Very Low
112.6038002000002,3.0995944999999994,0,0,12.230729868829323,0.175,Very Low
112.80380020000018,3.0995944999999994,0,0,17.265232903921145,0.175,Very Low
113.0038002000002,3.0995944999999994,0,0,123.73034636128334,0.175,Very Low
113.20380020000019,3.0995944999999994,0,0,97.8129553675866,0.175,Very Low
113.4038002000002,3.0995944999999994,0,0,11.93997952968089,0.175,Very Low
113.6038002000002,3.0995944999999994,0,0,5.795391914538211,0.175,Very Low
113.80380020000021,3.0995944999999994,0,0,7.8838387069085405,0.175,Very Low
114.0038002000002,3.0995944999999994,0,0,9.84044064154538,0.175,Very Low
114.20380020000022,3.0995944999999994,0,0,5.397472092351462,0.175,Very Low
114.4038002000002,3.0995944999999994,0,0,1.5586580663997058,0.175,Very Low
114.60380020000022,3.0995944999999994,0,0,0.8735624174846129,0.175,Very Low
114.80380020000021,3.0995944999999994,0,0,0.7731178850323582,0.175,Very Low
115.00380020000023,3.0995944999999994,0,0,0.7661846213427999,0.175,Very Low
115.20380020000022,3.0995944999999994,0,0,0.9380765168861054,0.175,Very Low
115.40380020000023,3.0995944999999994,0,0,1.0831363764741728,0.175,Very Low
115.60380020000022,3.0995944999999994,0,0,0.9086299065885872,0.175,Very Low
115.80380020000024,3.0995944999999994,0,0,0.0,0.175,Very Low
116.00380020000023,3.0995944999999994,0,0,0.0,0.175,Very Low
116.20380020000025,3.0995944999999994,0,0,0.0,0.175,Very Low
116.40380020000023,3.0995944999999994,0,0,0.0,0.175,Very Low
116.60380020000025,3.0995944999999994,0,0,0.0,0.175,Very Low
116.80380020000024,3.0995944999999994,0,0,0.0,0.175,Very Low
117.00380020000026,3.0995944999999994,0,0,0.0,0.175,Very Low
117.20380020000025,3.0995944999999994,0,0,0.0,0.175,Very Low
117.40380020000026,3.0995944999999994,0,0,0.0,0.175,Very Low
117.60380020000025,3.0995944999999994,0,0,0.0,0.175,Very Low
117.80380020000027,3.0995944999999994,0,0,0.0,0.175,Very Low
118.00380020000026,3.0995944999999994,0,0,0.0,0.175,Very Low
118.20380020000027,3.0995944999999994,0,0,0.0,0.175,Very Low
118.40380020000026,3.0995944999999994,0,0,0.0,0.175,Very Low
118.60380020000028,3.0995944999999994,0,0,0.0,0.175,Very Low
118.80380020000027,3.0995944999999994,0,0,0.0,0.175,Very Low
119.00380020000028,3.0995944999999994,0,0,0.0,0.175,Very Low
119.20380020000027,3.0995944999999994,0,0,0.0,0.175,Very Low
119.40380020000029,3.0995944999999994,0,0,0.0,0.175,Very Low
99.6038002,3.2995944999999995,0,0,0.0,0.175,Very Low
99.80380020000001,3.2995944999999995,0,0,0.0,0.175,Very Low
100.0038002,3.2995944999999995,0,0,0.0,0.175,Very Low
100.20380020000002,3.2995944999999995,0,0,0.0,0.175,Very Low
100.4038002,3.2995944999999995,0,0,0.0,0.175,Very Low
100.60380020000002,3.2995944999999995,0,0,0.0,0.175,Very Low
